country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Austria,Steiermark,AT22,2020-38,47.09582436,347,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-39,49.82369153,274,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-40,44.60865135,282,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-41,57.84683026,439,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-42,101.7333991,829,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-43,212.532945,1820,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-44,442.877258,3700,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-45,756.4215197,5728,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-46,904.2077351,5542,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-47,838.9796172,4915,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-48,735.160202,4248,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-49,624.7618131,3539,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-50,499.6008488,2688,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-51,387.6780635,2144,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-52,313.4640303,1763,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-53,296.7759017,1936,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-01,313.9454186,1977,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-02,271.3425519,1405,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-03,220.7967779,1347,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-04,224.4071903,1450,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-05,230.9861641,1429,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-06,239.249997,1553,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-07,278.0017571,1912,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-08,310.3350062,1956,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-09,324.9371187,2094,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-10,351.1727823,2283,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-11,374.0387277,2379,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-12,392.4919468,2513,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-13,380.2165445,2226,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-14,338.9776114,1999,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-15,322.7708712,2024,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-16,349.6483859,2334,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-17,351.8146334,2051,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-18,301.2688594,1704,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-19,212.2922509,942,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-20,125.0005014,616,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-21,81.43485813,399,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-22,54.95850031,286,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-23,33.61695129,133,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-24,15.00326943,54,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-25,7.060362084,34,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-26,5.535965725,35,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-27,10.91146868,101,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-28,31.29024106,289,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-29,41.07847031,223,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-30,50.46554262,406,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-31,63.3025646,383,1246395,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-13,NA,825,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-14,85.1518407,444,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-15,40.99903441,167,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-16,16.7082808,82,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-17,7.985081988,37,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-18,3.422177995,14,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-19,1.409132116,7,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-20,0.671015293,3,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-21,1.207827528,15,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-22,1.274929057,4,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-23,1.610436703,20,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-24,2.415655055,16,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-25,2.147248938,16,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-26,8.253488105,107,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-27,27.31032243,300,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-28,37.97946559,266,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-29,34.5572876,249,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-30,33.75206924,254,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-31,28.24974384,167,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-32,19.66074809,126,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-33,24.08944902,233,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-34,37.04004418,319,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-35,41.53584664,300,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-36,35.16120136,224,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-37,41.46874511,394,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-38,64.48456967,567,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-39,73.67747918,531,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-40,85.6215514,745,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-41,121.7892757,1070,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-42,176.5441236,1561,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-43,346.2438912,3599,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-44,690.7431427,6695,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-45,1205.411873,11269,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-46,1461.605511,10513,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-47,1317.337223,9119,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-48,1057.251696,6637,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-49,723.5557906,4146,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-50,536.745133,3853,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-51,443.5411087,2757,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-52,352.9540442,2503,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2020-53,336.6483726,2514,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-01,327.3883615,2365,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-02,270.5533662,1667,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-03,213.6512693,1517,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-04,191.9774754,1344,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-05,174.2626716,1253,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-06,170.3707829,1286,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-07,201.9756032,1724,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-08,245.7258003,1938,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-09,286.6577332,2334,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-10,345.1702668,2810,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-11,395.0938046,3078,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-12,434.7508084,3401,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-13,439.7834231,3153,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-14,413.6809282,3012,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-15,402.4078713,2985,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-16,387.3100272,2787,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-17,336.3128649,2225,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-18,259.5487154,1643,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-19,178.3558649,1015,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-20,121.319565,793,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-21,90.85547069,561,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-22,62.60572685,372,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-23,40.93193288,238,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-24,22.34480926,95,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-25,12.01117375,84,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-26,10.40073704,71,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-27,14.4268288,144,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-28,29.32336831,293,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-29,45.22643076,381,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-30,59.5190565,506,1490279,Epidemic intelligence subnational data
Austria,Oberosterreich,AT31,2021-31,74.95240824,611,1490279,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-13,NA,493,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-14,129.1165989,228,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-15,57.30556401,92,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-16,22.38498594,33,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-17,8.058594939,12,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-18,2.686198313,3,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-19,0.71631955,1,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-20,0.179079888,0,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-21,0.71631955,4,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-22,1.074479325,2,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-23,0.537239663,1,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-24,0.358159775,1,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-25,3.044358088,16,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-26,4.835156964,11,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-27,3.760677638,10,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-28,6.625955839,27,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-29,11.10295303,35,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-30,13.43099157,40,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-31,14.326391,40,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-32,13.96823123,38,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-33,19.51970774,71,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-34,27.22014291,81,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-35,25.60842392,62,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-36,22.38498594,63,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-37,27.57830268,91,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-38,50.3214484,190,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-39,63.03612041,162,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-40,73.60183378,249,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-41,120.6998442,425,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-42,246.2348454,950,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-43,466.1449473,1653,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-44,686.5922888,2181,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-45,971.32931,3243,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-46,1219.713114,3568,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-47,1280.063036,3580,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-48,1177.092101,2993,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-49,870.5073333,1868,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-50,626.9586863,1633,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-51,533.6580649,1347,558410,Epidemic intelligence subnational data
Austria,Salzburg,AT32,2020-52,495.3349689,1419,558410,Epidemic intelligence subnational data
